Name,Date,Count,,
West_Memphis_3,3/3/2006,11,,
Whale,4/27/2004,10,,
Wheel,9/5/2001,11,,
Why_Wikipedia_is_not_so_great,9/28/2001,12,,
Wiki,9/19/2004,11,,
Williams_College,1/29/2005,16,,
William_Hogarth,4/15/2003,13,,
William_I_of_England,9/3/2002,11,,
William_Jefferson_Clinton,3/8/2001,10,,
William_Kidd,5/8/2006,14,,
William_M._Tweed,10/10/2006,34,,
Wing_Tsun,6/6/2004,11,,
Winston_Churchill,9/19/2004,18,,
Wiping,9/22/2002,10,,
Wireless_broadband,1/1/2008,26,,
Woman,2/11/2003,54,,
World_War_II,7/14/2003,11,,
Wu_Hu,6/6/2002,41,,
Wu_Xing,12/10/2006,13,,
X-Men_(film),8/6/2003,35,,
X-ray,8/4/2003,23,,
X10_(industry_standard),2/18/2003,11,,
Yangtze_River,1/30/2006,16,,
Yeti,1/17/2004,13,,
Yoga,1/7/2004,13,,
Yuan_Shikai,5/13/2003,18,,
Z,8/17/2002,12,,
Zeno_of_Citium,4/11/2003,10,,
Zeus,9/1/2002,15,,
Zionist_Terrorism,7/16/2005,17,,
Zircon,4/29/2002,10,,
Zodiac,1/6/2004,11,,
`Abdu'l-Bah,2/11/2006,19,,
