,,,AmericanSamoa ,2001-01-19T01:12:51Z ,ip:office.bomis.com ,ip:office.bomis.com ,*  ,1
,,,Opera_(browser) ,2004-04-01T20:25:52Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,Removed bizarre claim that Opera is a threat to Microsoft  ,1
 which really has no relevance to a page about *Opera*  •1,,,Opera_(browser) ,2004-04-01T20:26:52Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,removed October 2001,
,,,Opera_(browser) ,2004-04-01T20:30:08Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,corrected POV on May 2003 incident to reflect what was actually written in the linked article  ,1
 adding back relevant parts and removing pro-MS POV  •1,,,Opera_(browser) ,2004-04-01T20:41:06Z ,Jor ,34901 ,#NAME?,
,,,Opera_(browser) ,2004-04-01T20:41:31Z ,Jor ,34901 ,#NAME?,1
,,,Opera_(browser) ,2004-04-01T20:42:33Z ,Jor ,34901 ,#NAME?,1
 move speculation away from facts  •1,,,Opera_(browser) ,2004-04-01T21:03:09Z ,Jor ,34901 ,#NAME?,
 reword, emphasis on actual problem  •1,,Opera_(browser) ,2004-04-01T21:09:28Z ,Jor ,34901 ,#NAME?,
 add additional potential security problem  •1,,,Opera_(browser) ,2004-04-01T21:13:59Z ,Jor ,34901 ,#NAME?,
 'website does not work therefore MS hates Opera' type of statements. These are pure conjecture  •1,,,Opera_(browser) ,2004-04-01T21:21:02Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,removed all POV statements. Replaced with non-commital facts. Please no 'Opera is better',
 and try and appease anon by removing speculation  •1,,,Opera_(browser) ,2004-04-01T21:26:56Z ,Jor ,34901 ,restore edits removed by anon,
,,,Opera_(browser) ,2004-04-01T21:29:15Z ,Jor ,34901 ,=Opera and MSN= reword feb '03 incident slightly  ,1
,,,Opera_(browser) ,2004-04-01T21:30:11Z ,Jor ,34901 ,=Google adwords= sp. unregistered 2x  ,1
 when / + link to MSN  •1,,,Opera_(browser) ,2004-04-01T21:42:52Z ,Jor ,34901 ,=Opera and MSN= +,
 removed (ahem) <BR> tags  •1,,,Opera_(browser) ,2004-04-01T21:59:22Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,fixed some grammar,
 as the error affected Microsoft as well  •1,,,Opera_(browser) ,2004-04-01T22:04:06Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,Clarified May 2003 incident to make it clear that is highly unlikely that this was deliberate anti-Opera policy,
 no-one feels that robots.txt is a *security* mechanism, simply because for it to work it must be freely downloadable by all.Do not post about robots.txt without knowing what you are talking about  •1,,Opera_(browser) ,2004-04-01T22:09:11Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,er,
,,,Opera_(browser) ,2004-04-01T22:14:57Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,changed some tenses in adsense privacy issues discussion  ,1
 re-introduce Opera as competitor for MSIE (both web browsers)  •1,,,Opera_(browser) ,2004-04-01T22:31:17Z ,Jor ,34901 ,Rewording,
 remove remnants of POV from May incident - an open conclusion is left - a bug occurs with a feature found in all browsers - is this anti-Opera? I leave you to decide  •1,,,Opera_(browser) ,2004-04-01T22:42:31Z ,Ko ,56829 ,rephrased 'Long history',
 two more links showing more of earlier story  •1,,,Opera_(browser) ,2004-04-01T22:55:41Z ,Jor ,34901 ,#NAME?,
,,,Opera_(browser) ,2004-04-01T23:14:14Z ,Jor ,34901 ,New section Criticism of Opera  ,1
,,,Opera_(browser) ,2004-04-01T23:15:18Z ,Jor ,34901 ,Move Google ad words section under criticism of Opera section  ,1
,,,Opera_(browser) ,2004-04-01T23:17:32Z ,Jor ,34901 ,#NAME?,1
,,,Racism ,2002-11-26T05:49:20Z ,ip:62.30.112.3 ,ip:62.30.112.3 ,"Added note about incorrect use of the word ""race""  ",1
,,,Racism ,2002-11-26T06:33:55Z ,TUF-KAT ,8531 ,removing an opinion shamelessly masquerading as fact  ,1
,,,Racism ,2002-11-26T12:57:01Z ,Roan ,4642 ,NPOVed statement about one human race.  ,1
,,,Racism ,2002-11-26T13:03:21Z ,Roan ,4642 ,link to homo sapiens sapiens  ,1
,,,Racism ,2002-11-26T14:04:36Z ,Roan ,4642 ,added external link  ,1
,,,Racism ,2002-11-26T14:06:15Z ,Roan ,4642 ,link now correctly shown  ,1
,,,Racism ,2002-11-26T14:35:39Z ,Roan ,4642 ,expanding  ,1
,,,Racism ,2002-11-26T14:46:06Z ,Roan ,4642 ,structuring  ,1
,,,Racism ,2002-11-26T14:59:15Z ,Roan ,4642 ,expanding  ,1
,,,Racism ,2002-11-26T15:08:43Z ,Roan ,4642 ,trying to structure...  ,1
,,,Racism ,2002-11-26T15:15:42Z ,Roan ,4642 ,expanding...  ,1
,,,Racism ,2002-11-26T15:36:39Z ,Roan ,4642 ,small part on power  ,1
,,,Racism ,2002-11-26T15:37:31Z ,Roan ,4642 ,cleared up sentence  ,1
,,,Racism ,2002-11-26T15:42:30Z ,Roan ,4642 ,adding link to racial segregation  ,1
,,,Racism ,2002-11-26T15:56:22Z ,Roan ,4642 ,linked antisemitism  ,1
,,,Racism ,2002-11-26T16:11:03Z ,Roan ,4642 ,added category heading === Some examples of alleged racist organisations ===  ,1
,,,Racism ,2002-11-26T16:16:17Z ,Roan ,4642 ,typo  ,1
,,,Racism ,2002-11-26T18:19:47Z ,TUF-KAT ,8531 ,moving a para to talk  ,1
,,,Racism ,2002-11-26T18:34:27Z ,Ed_Poor ,188 ,Just thought I'd mention prejudice and discrimination  ,1
,,,Racism ,2002-11-26T18:38:20Z ,LenBudney ,5729 ,Fixed awkward sentence structure.  ,1
,,,Racism ,2002-11-26T18:38:20Z ,LenBudney ,5729 ,Fixed awkward sentence structure.  ,1
,,,Racism ,2002-11-26T18:40:32Z ,LenBudney ,5729 ,Fixed more awkward sentence structure.  ,1
,,,Racism ,2002-11-26T18:42:03Z ,Ed_Poor ,188 ,the problem of denial  ,1
,,,Racism ,2002-11-26T18:54:35Z ,LenBudney ,5729 ,"Fixed awkward sentence and added mention of ""reverse racism"".  ",1
,,,Racism ,2002-11-26T18:56:21Z ,LenBudney ,5729 ,Smoothed out sentence transition.  ,1
,,,Racism ,2002-11-26T18:57:56Z ,The_Anome ,76 ,Almost all scientific researchers  ,1
Borussia GermaniaeBorussia  •1,,,Warmia ,2002-08-04T08:01:46Z ,ip:66.47.62.78 ,ip:66.47.62.78 ,most famous citizen in Varmiensis ,
 NPOV, etc.  •1,,Warmia ,2002-08-04T08:05:22Z ,Vicki_Rosenzweig ,59 ,English,
,,,Warmia ,2002-08-04T08:29:42Z ,ip:66.47.62.78 ,ip:66.47.62.78 ,misc.  ,1
,,,Warmia ,2002-08-04T08:30:20Z ,ip:66.47.62.78 ,ip:66.47.62.78 , ,1
,,,Warmia ,2002-08-04T08:48:44Z ,Danny ,584 ,reverted Helga's stuff--still needs work  ,1
,,,Warmia ,2002-08-04T08:49:16Z ,Danny ,584 , ,1
 trying for English and NPOV  •1,,,Warmia ,2002-08-04T08:53:01Z ,Vicki_Rosenzweig ,59 ,again,
,,,Warmia ,2002-08-04T08:55:10Z ,Danny ,584 ,removed mapmaker-irrelevant  ,1
,,,Warmia ,2002-08-04T09:01:33Z ,The_Cunctator ,31 ,Moving Wehrwolf to own page  ,1
 the Nazi paramilitary organisations generally used the spelling 'Werwolf'  •1,,,Warmia ,2002-08-04T11:12:27Z ,Enchanter ,1104 ,As far as I am aware,
,,,Warmia ,2002-08-04T11:23:21Z ,ip:66.47.62.78 ,ip:66.47.62.78 ,link  ,1
,,,Warmia ,2002-08-04T11:24:18Z ,ip:66.47.62.78 ,ip:66.47.62.78 , ,1
,,,Warmia ,2002-08-04T14:21:35Z ,JHK ,29 ,should be more NPOV now.  ,1
,,,Group_sex ,2003-05-09T02:21:12Z ,TakuyaMurata ,6707 ,merged bukkake  ,1
 subheadings  •1,,,Group_sex ,2003-05-09T07:35:26Z ,Karada ,6817 ,fmt,
" ""enactment for pornography""  •1",,,Group_sex ,2003-05-09T07:39:19Z ,Karada ,6817 ,rm selflink,
,,,Group_sex ,2003-05-09T07:40:08Z ,Karada ,6817 ,for the purposes of...  ,1
,,,Group_sex ,2003-05-09T07:44:33Z ,Karada ,6817 ,link fix  ,1
,,,Group_sex ,2003-05-09T08:01:21Z ,Karada ,6817 ,a ''double vaginal penetration'' or ''double anal penetration''.  ,1
,,,Group_sex ,2003-05-09T08:21:09Z ,Karada ,6817 ,ancient [[feudal]] punishment  ,1
,,,Group_sex ,2003-05-09T08:22:16Z ,Karada ,6817 ,..orally penetrated person  ,1
,,,Group_sex ,2003-05-09T09:38:21Z ,Patrick ,4388 , ,1
,,,Group_sex ,2003-05-09T09:39:02Z ,Patrick ,4388 , ,1
 it looks bad...  •1,,,Group_sex ,2003-05-09T09:43:14Z ,Karada ,6817 ,please don't link word in headings,
,,,Psychedelic ,2003-05-15T00:00:23Z ,ip:216.40.179.34 ,ip:216.40.179.34 , ,1
,,,Psychedelic ,2003-05-15T00:00:42Z ,ip:216.40.179.34 ,ip:216.40.179.34 , ,1
,,,Psychedelic ,2003-05-15T00:02:55Z ,ip:216.40.179.34 ,ip:216.40.179.34 , ,1
,,,Psychedelic ,2003-05-15T00:18:24Z ,ip:24.175.88.245 ,ip:24.175.88.245 , ,1
,,,Psychedelic ,2003-05-15T00:21:36Z ,ip:24.175.88.245 ,ip:24.175.88.245 , ,1
,,,Psychedelic ,2003-05-15T00:21:51Z ,ip:24.175.88.245 ,ip:24.175.88.245 , ,1
,,,Psychedelic ,2003-05-15T00:25:16Z ,ip:216.40.179.34 ,ip:216.40.179.34 , ,1
 a psychedelic hospital, for example, is for those who suffer from such disease  •1,Psychedelic ,2003-05-15T00:35:31Z ,ip:TakuyaMurata ,ip:TakuyaMurata ,Thus,
,,,Psychedelic ,2003-05-15T00:44:41Z ,ip:24.175.88.245 ,ip:24.175.88.245 , ,1
,,,Psychedelic ,2003-05-15T06:03:09Z ,ip:216.40.179.34 ,ip:216.40.179.34 , ,1
,,,Psychedelic ,2003-05-15T06:21:52Z ,ip:216.40.179.34 ,ip:216.40.179.34 , ,1
,,,Psychedelic ,2003-05-15T06:23:45Z ,ip:216.40.179.34 ,ip:216.40.179.34 , ,1
,,,Psychedelic ,2003-05-15T18:14:58Z ,Lukobe ,10642 , ,1
,,,Psychedelic ,2003-05-15T18:15:33Z ,Lukobe ,10642 , ,1
,,,Psychedelic ,2003-05-15T18:16:06Z ,Lukobe ,10642 , ,1
,,,Psychedelic ,2003-05-15T18:17:53Z ,Lukobe ,10642 ,mescaline  ,1
,,,Psychedelic ,2003-05-15T23:44:01Z ,ip:216.40.179.8 ,ip:216.40.179.8 , ,1
,,,Architectural_style ,2003-07-28T03:17:34Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:17:56Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:18:39Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:21:52Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:22:52Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:23:53Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:25:30Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:30:13Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:33:03Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:34:14Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:34:50Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:35:22Z ,KRS ,16685 , ,1
,,,Architectural_style ,2003-07-28T03:36:10Z ,KRS ,16685 , ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T04:14:01Z ,ip:172.142.134.79 ,ip:172.142.134.79 , ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T04:14:49Z ,ip:172.142.134.79 ,ip:172.142.134.79 , ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T04:23:42Z ,ip:172.142.134.79 ,ip:172.142.134.79 ,Added more detail on the college  ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T22:50:08Z ,Ram-Man ,3903 , ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T22:51:19Z ,Ram-Man ,3903 ,capitilization correction  ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T22:59:21Z ,Ram-Man ,3903 ,Added more detail on geography and programs  ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T23:01:02Z ,Ram-Man ,3903 ,Added links  ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T23:26:32Z ,Ram-Man ,3903 , ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T23:28:18Z ,Ram-Man ,3903 ,quarters vs. semesters  ,1
,,,Rochester_Institute_of_Technology ,2002-09-08T23:30:22Z ,Ram-Man ,3903 , ,1
,,,Connective ,2002-09-08T09:07:00Z ,ip:130.243.79.250 ,ip:130.243.79.250 ,initial  ,1
,,,Connective ,2002-09-08T09:09:39Z ,Mav ,62 ,wikified  ,1
,,,Connective ,2002-09-08T09:13:08Z ,ip:130.243.79.250 ,ip:130.243.79.250 , ,1
,,,Connective ,2002-09-08T09:14:49Z ,ip:130.243.79.250 ,ip:130.243.79.250 , ,1
,,,Connective ,2002-09-08T09:30:00Z ,ip:130.243.79.250 ,ip:130.243.79.250 , ,1
,,,Connective ,2002-09-08T09:30:17Z ,ip:130.243.79.250 ,ip:130.243.79.250 , ,1
,,,Connective ,2002-09-08T09:35:41Z ,ip:130.243.79.250 ,ip:130.243.79.250 , ,1
,,,Connective ,2002-09-08T09:42:11Z ,ip:130.243.79.250 ,ip:130.243.79.250 ,added truth-table  ,1
,,,Connective ,2002-09-08T09:43:28Z ,ip:130.243.79.250 ,ip:130.243.79.250 ,two formulas not true?  ,1
,,,Connective ,2002-09-08T09:43:45Z ,ip:130.243.79.250 ,ip:130.243.79.250 , ,1
,,,Connective ,2002-09-08T09:55:34Z ,Tarquin ,83 ,symbol tweak  ,1
,,,Connective ,2002-09-08T09:56:31Z ,Tarquin ,83 ,symbol tweak  ,1
,,,Connective ,2002-09-08T09:58:43Z ,Tarquin ,83 ,similarity with intersect  ,1
,,,Connective ,2002-09-08T09:59:12Z ,Tarquin ,83 ,similarity with intersect  ,1
,,,Chiba_Prefecture ,2003-03-22T05:07:04Z ,TakuyaMurata ,6707 ,add a list of cities and towns  ,1
,,,Chiba_Prefecture ,2003-03-22T05:08:42Z ,TakuyaMurata ,6707 ,formatting  ,1
,,,Chiba_Prefecture ,2003-03-22T05:09:13Z ,TakuyaMurata ,6707 , ,1
,,,Chiba_Prefecture ,2003-03-22T05:12:28Z ,TakuyaMurata ,6707 , ,1
,,,Chiba_Prefecture ,2003-03-22T05:20:57Z ,TakuyaMurata ,6707 ,add counties  ,1
 +commas, +ordered  •1,,Chiba_Prefecture ,2003-03-22T05:23:22Z ,Synthetik ,7593 ,Municipalites: +capitalization,
,,,Chiba_Prefecture ,2003-03-22T05:25:29Z ,Synthetik ,7593 ,#NAME?,1
,,,Chiba_Prefecture ,2003-03-22T05:26:46Z ,Synthetik ,7593 ,Counties: alpha. order  ,1
,,,Chiba_Prefecture ,2003-03-22T05:27:07Z ,Synthetik ,7593 ,format  ,1
,,,Chiba_Prefecture ,2003-03-22T05:30:06Z ,TakuyaMurata ,6707 ,(in order of found date)  ,1
,,,Chiba_Prefecture ,2003-03-22T05:30:26Z ,TakuyaMurata ,6707 , ,1
,,,Chiba_Prefecture ,2003-03-22T05:40:09Z ,Synthetik ,7593 ,grammar  ,1
,,,Chiba_Prefecture ,2003-03-22T05:47:49Z ,TakuyaMurata ,6707 , ,1
,,,Chiba_Prefecture ,2003-03-22T05:48:01Z ,TakuyaMurata ,6707 , ,1
,,,Chiba_Prefecture ,2003-03-22T05:48:16Z ,TakuyaMurata ,6707 , ,1
,,,Chiba_Prefecture ,2003-03-22T05:49:30Z ,TakuyaMurata ,6707 , ,1
 format  •1,,,Chiba_Prefecture ,2003-03-22T06:23:42Z ,Synthetik ,7593 ,link correction,
